dateStart,title,latitude,longitude,description
2019-12-02 00:00:00 UTC,BATTERY,41.786196343,-87.66074228,DOMESTIC BATTERY SIMPLE
2019-12-02 00:23:00 UTC,BATTERY,41.773104562,-87.673735664,AGG PO HANDS NO/MIN INJURY
2019-12-02 00:35:00 UTC,BATTERY,41.777404624,-87.648368988,DOMESTIC BATTERY SIMPLE
2019-12-02 00:36:00 UTC,BATTERY,41.924031282,-87.761902762,DOMESTIC BATTERY SIMPLE
2019-12-02 01:00:00 UTC,BATTERY,41.946598555,-87.727408706,SIMPLE
2019-12-02 01:00:00 UTC,BATTERY,41.997802991,-87.685749476,SIMPLE
2019-12-02 01:21:00 UTC,BATTERY,41.780946398,-87.621995369,DOMESTIC BATTERY SIMPLE
2019-12-02 02:00:00 UTC,BATTERY,41.812408616,-87.613907427,DOMESTIC BATTERY SIMPLE
2019-12-02 02:30:00 UTC,BATTERY,41.808785853,-87.613856262,DOMESTIC BATTERY SIMPLE
2019-12-02 02:47:00 UTC,BATTERY,41.91164746,-87.771539667,DOMESTIC BATTERY SIMPLE
2019-12-02 03:19:00 UTC,BATTERY,41.769577652,-87.656663602,DOMESTIC BATTERY SIMPLE
2019-12-02 04:07:00 UTC,BATTERY,41.671772549,-87.64414609,DOMESTIC BATTERY SIMPLE
2019-12-02 05:25:00 UTC,BATTERY,41.786429601,-87.654675056,DOMESTIC BATTERY SIMPLE
2019-12-02 07:10:00 UTC,BATTERY,41.8070667,-87.644088098,DOMESTIC BATTERY SIMPLE
2019-12-02 07:30:00 UTC,BATTERY,41.915160653,-87.638719436,SIMPLE
2019-12-02 07:30:00 UTC,BATTERY,41.718088272,-87.656086842,SIMPLE
2019-12-02 07:43:00 UTC,BATTERY,41.896412917,-87.718785232,AGG PO HANDS NO/MIN INJURY
2019-12-02 08:00:00 UTC,BATTERY,41.793973589,-87.62244909,DOMESTIC BATTERY SIMPLE
2019-12-02 08:20:00 UTC,BATTERY,41.78301135,-87.646094726,DOMESTIC BATTERY SIMPLE
2019-12-02 08:28:00 UTC,BATTERY,41.736458248,-87.585638764,SIMPLE
2019-12-02 08:30:00 UTC,BATTERY,41.764118665,-87.720628448,DOMESTIC BATTERY SIMPLE
2019-12-02 08:30:00 UTC,BATTERY,41.764223399,-87.587490114,DOMESTIC BATTERY SIMPLE
2019-12-02 08:40:00 UTC,BATTERY,41.820343226,-87.641759214,DOMESTIC BATTERY SIMPLE
2019-12-02 09:00:00 UTC,BATTERY,41.735999186,-87.58932627,DOMESTIC BATTERY SIMPLE
2019-12-02 09:00:00 UTC,BATTERY,41.979959889,-87.806978681,DOMESTIC BATTERY SIMPLE
2019-12-02 09:02:00 UTC,BATTERY,41.972766685,-87.770962439,DOMESTIC BATTERY SIMPLE
2019-12-02 09:20:00 UTC,BATTERY,41.955963268,-87.654585227,SIMPLE
2019-12-02 09:49:00 UTC,BATTERY,41.882176918,-87.680209206,DOMESTIC BATTERY SIMPLE
2019-12-02 10:00:00 UTC,BATTERY,41.88548283,-87.633921684,SIMPLE
2019-12-02 10:00:00 UTC,BATTERY,41.880992442,-87.704486793,SIMPLE
2019-12-02 10:50:00 UTC,BATTERY,41.693337178,-87.643626683,DOMESTIC BATTERY SIMPLE
2019-12-02 10:59:00 UTC,BATTERY,41.838225836,-87.632410826,SIMPLE
2019-12-02 12:00:00 UTC,BATTERY,41.889862785,-87.668598797,DOMESTIC BATTERY SIMPLE
2019-12-02 12:00:00 UTC,BATTERY,41.850394236,-87.673705687,SIMPLE
2019-12-02 12:06:00 UTC,BATTERY,41.880236833,-87.765399712,DOMESTIC BATTERY SIMPLE
2019-12-02 12:40:00 UTC,BATTERY,41.65561561,-87.613979055,DOMESTIC BATTERY SIMPLE
2019-12-02 12:55:00 UTC,BATTERY,41.707298588,-87.614681319,DOMESTIC BATTERY SIMPLE
2019-12-02 13:30:00 UTC,BATTERY,41.801845606,-87.711136792,SIMPLE
2019-12-02 14:00:00 UTC,BATTERY,41.960770183,-87.743312334,SIMPLE
2019-12-02 14:15:00 UTC,BATTERY,41.852366335,-87.664512836,SIMPLE
2019-12-02 14:45:00 UTC,BATTERY,41.75050745,-87.607639784,DOMESTIC BATTERY SIMPLE
2019-12-02 14:50:00 UTC,BATTERY,41.97103174,-87.721992184,DOMESTIC BATTERY SIMPLE
2019-12-02 15:00:00 UTC,BATTERY,41.850959068,-87.718633233,DOMESTIC BATTERY SIMPLE
2019-12-02 15:00:00 UTC,BATTERY,41.842204113,-87.635417113,SIMPLE
2019-12-02 15:10:00 UTC,BATTERY,41.876650547,-87.755587101,AGG: HANDS/FIST/FEET NO/MINOR INJURY
2019-12-02 15:20:00 UTC,BATTERY,41.747502419,-87.674118727,DOMESTIC BATTERY SIMPLE
2019-12-02 15:51:00 UTC,BATTERY,41.894006531,-87.751508061,SIMPLE
2019-12-02 16:00:00 UTC,BATTERY,41.767570172,-87.573892082,SIMPLE
2019-12-02 16:00:00 UTC,BATTERY,41.840572746,-87.695117274,SIMPLE
2019-12-02 16:18:00 UTC,BATTERY,41.77414081,-87.726307093,SIMPLE
